,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,5,5,5,5,5,6,6,6,6,6,7,7,7,7,7,8,8,8,8,8,9,9,9,9,9,10,10,10,10,10,11,11,11,11,11,12,12,12,12,12,13,13,13,13,13,14,14,14,14,14,15,15,15,15,15
,kwcor,diacor,heightcor,packcostcor,surfAcor,kwcor,diacor,heightcor,packcostcor,surfAcor,kwcor,diacor,heightcor,packcostcor,surfAcor,kwcor,diacor,heightcor,packcostcor,surfAcor,kwcor,diacor,heightcor,packcostcor,surfAcor,kwcor,diacor,heightcor,packcostcor,surfAcor,kwcor,diacor,heightcor,packcostcor,surfAcor,kwcor,diacor,heightcor,packcostcor,surfAcor,kwcor,diacor,heightcor,packcostcor,surfAcor,kwcor,diacor,heightcor,packcostcor,surfAcor,kwcor,diacor,heightcor,packcostcor,surfAcor,kwcor,diacor,heightcor,packcostcor,surfAcor,kwcor,diacor,heightcor,packcostcor,surfAcor,kwcor,diacor,heightcor,packcostcor,surfAcor,kwcor,diacor,heightcor,packcostcor,surfAcor,kwcor,diacor,heightcor,packcostcor,surfAcor
0,1,1,1,1,1,0.5108883609147885,1.18971070520422,1.5,0.8549089917121677,0.5715227629192807,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6292899562598654,1.0604889180536667,1.5,0.8980200867821394,0.6395436513398174,1,1,1,1,1,1,1,1,1,1,0.9418354505573269,1.5,0.5,0.5276877360327431,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.981777016902327,1.5,0.618668567144853,0.5390958291162045,0.5,1,1,1,1,1
1,1,1,1,1,1,0.4452632719351154,1.28347414359298,0.8509089618118508,0.8246662235895711,0.5306553956976273,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6014969677577884,1.0872414985264398,1.0139363633328415,0.88895868005621,0.6241490929382973,1,1,1,1,1,1,1,1,1,1,0.9444105217541539,2.25,0.4550793095516949,0.5284364858757278,0.2858918226223209,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9825704823062117,2.25,0.6755770868685249,0.5393180680771964,0.29207986345354553,1,1,1,1,1
2,1,1,1,1,1,0.45899738927236544,1.2621379032733435,0.7766958256917491,0.8314713148262544,0.5394270643845613,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6148174156149615,1.0741853098135867,0.988001436439316,0.8933720776418638,0.6315674302791218,1,1,1,1,1,1,1,1,1,1,0.9437789687954231,2.4165786762989803,0.5815351554203889,0.5282530217242865,0.28578845024956423,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9826431227349233,2.3632709489543835,0.8874288399721975,0.5393384052739403,0.2920915361539133,1,1,1,1,1
3,1,1,1,1,1,0.46844691634942315,1.2480251216873066,0.7782727758375515,0.8359973722013183,0.5453920178795685,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.615932640842327,1.0731121556780934,0.9969862779715281,0.8937355903734006,0.6321851205964876,1,1,1,1,1,1,1,1,1,1,0.9433838788745962,2.41713806844252,0.6790176392862408,0.5281381926567569,0.2857237658519389,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9823881321791155,2.3636099904834165,0.9844216262664824,0.5392670091608297,0.2920505595847204,1,1,1,1,1
4,1,1,1,1,1,0.47416526769088463,1.2396977036050134,0.7800800990526986,0.8386773107327884,0.5489747157586071,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6147230889520192,1.0742762211935166,0.9984567463967419,0.8933412882137662,0.6315151592234035,1,1,1,1,1,1,1,1,1,1,0.9431577606725768,2.417458384089503,0.6872034192866662,0.528072453949647,0.28568674000507116,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9821616081350384,2.363911297000577,0.9876567900372153,0.5392035689548569,0.2920141534262033,1,1,1,1,1
5,1,1,1,1,1,0.4748022479663654,1.2387797474761801,0.7833737398017858,0.838973149966151,0.5493725622088093,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6145822042280192,1.0744120556007435,0.9976828699075236,0.8932952860013494,0.6314370752044967,1,1,1,1,1,1,1,1,1,1,0.9431328164703462,2.4174937269826495,0.6877639372215136,0.5280652011160828,0.2856826552525471,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9821465555592693,2.3639313227276038,0.9877225436948354,0.539199352849816,0.2920117340899491,1,1,1,1,1
6,1,1,1,1,1,0.47471699864446154,1.2389024899138332,0.7839894842867541,0.8389335876399505,0.5493193312962307,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6145660814972885,1.0744275831846035,0.9975900216821464,0.8932900274857372,0.6314281504611403,1,1,1,1,1,1,1,1,1,1,0.9431362324384424,2.41748888688971,0.6877930882929554,0.5280661943604433,0.285683214638986,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.982145828007827,2.3639322906334965,0.9877342450624494,0.539199149073309,0.29201161715690355,1,1,1,1,1
7,1,1,1,1,1,0.4746857867082116,1.2389474373953266,0.7839810336541773,0.8389191005481283,0.5492998410919386,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6145620253663078,1.0744317809858335,0.9975800653644131,0.8932886058776077,0.6314257377471753,1,1,1,1,1,1,1,1,1,1,0.9431374783024039,2.4174871216062637,0.6877919018103004,0.5280665566180801,0.2856834186595083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9821456946771538,2.3639324682233265,0.9877372345473776,0.5391991116847302,0.2920115957022251,1,1,1,1,1
